0.0	-87.61923019427888	1.5616838044895597e-7	0.06539144657683915	0.007362536415634899	0.9955436808263605	0.9870445151770998	0.0022137635080049164	0.9998405594536841	-0.2672047389016897	0.96363978098915
8.143242307758366e-5	-87.6192249300634	1.561684001380968e-7	0.06539142298875877	0.007362541537100102	0.9955436731747521	0.9870445048048102	0.002213764430767578	0.9998405596881035	-0.2672042211979407	0.9636399245413461
0.00016286484615516731	-87.61921966584522	1.5616841982725596e-7	0.06539139940069107	0.007362546658571346	0.9955436655231269	0.9870444944325063	0.0022137653535311192	0.9998405599225224	-0.26720370349411454	0.9636400680932641
0.0003851204847284408	-87.61920529806373	1.56168473565483e-7	0.06539133502122485	0.007362560636766736	0.9955436446392627	0.9870444661230349	0.0022137678720581117	0.9998405605623263	-0.2672022905111612	0.963640459891881
0.0006073761233017143	-87.61919093026441	1.5616852730383128e-7	0.06539127064184254	0.0073625746150020824	0.9955436237552869	0.9870444378134682	0.0022137703905909275	0.9998405612021275	-0.26720087752769717	0.9636408516886562
0.0008296317618749877	-87.61917656244574	1.561685810423109e-7	0.06539120626255111	0.007362588593280768	0.9955436028711903	0.9870444095037981	0.0022137729091300518	0.9998405618419259	-0.26719946454367993	0.9636412434834364
0.0010518874004482612	-87.61916219460727	1.561686347809252e-7	0.06539114188335289	0.00736260257160396	0.9955435819869696	0.9870443811940223	0.002213775427675646	0.9998405624817214	-0.2671980515590953	0.9636416352761703
0.001499224817538336	-87.61913327617219	1.561687429418918e-7	0.06539101230661448	0.007362630706131353	0.9955435399525902	0.9870443242141668	0.0022137804968117825	0.9998405637694389	-0.2671952076210737	0.9636424238372907
0.002300563847007427	-87.61908147285624	1.5616893669769718e-7	0.06539078018994704	0.0073626811054459005	0.995543464652926	0.9870442221420711	0.0022137895774881084	0.9998405660761651	-0.2671901131195894	0.9636438364073049
0.00370743839358479	-87.61899052349585	1.5616927687025425e-7	0.06539037267622101	0.007362769590652883	0.9955433324487776	0.9870440429353563	0.0022138055202251448	0.9998405701258871	-0.2671811689166057	0.9636463163271987
0.006157008223115121	-87.61883216573118	1.5616986917237528e-7	0.06538966314555492	0.007362923660372303	0.9955431022504395	0.9870437309005788	0.0022138332794371615	0.9998405771767509	-0.2671655957248804	0.9636506340243749
0.010415020640759973	-87.61855689146472	1.5617089879248922e-7	0.0653884298173502	0.007363191488118083	0.9955427020673986	0.9870431884690538	0.0022138815343213775	0.999840589432201	-0.26713852515530623	0.9636581387465503
0.017802065321371217	-87.61807931237348	1.561726851554025e-7	0.06538629025085915	0.007363656170430021	0.9955420076975043	0.9870422473342814	0.0022139652553724866	0.9998406106910966	-0.2670915610752034	0.9636711565659044
0.02518911000198246	-87.61760171111567	1.5617447166899464e-7	0.06538415078861042	0.007364120902679691	0.9955413131888511	0.9870413060810188	0.002214048983661225	0.9998406319467402	-0.2670445963607444	0.9636841720964648
0.03672314508838965	-87.61685594642346	1.561772614093172e-7	0.06538081046863832	0.007364846629445197	0.9955402285145684	0.9870398361834886	0.002214179730391943	0.9998406651285228	-0.2669712650007225	0.963704489799001
0.04825718017479684	-87.61611012769	1.5618005151705036e-7	0.06537747040278001	0.007365572478047904	0.9955391435018186	0.9870383659969874	0.0022143104947710923	0.99984069830238	-0.26689793209483154	0.9637248019214107
0.05979121526120403	-87.615364254915	1.5618284199223668e-7	0.06537413059102064	0.007366298448512014	0.9955380581504834	0.9870368955214499	0.0022144412768009946	0.9998407314683135	-0.2668245976435005	0.9637451084635715
0.07851599121953617	-87.61415326259029	1.561873729346877e-7	0.06536870915907297	0.007367477275182689	0.9955362954299587	0.9870345076818134	0.002214653630742332	0.9998407852942391	-0.2667055405133173	0.9637780629661368
0.1207483550679877	-87.61142143500341	1.5619759570096386e-7	0.06535648397356719	0.007370137212408065	0.9955323164628088	0.9870291192853294	0.002215132750394448	0.9998409066180731	-0.26643700091706374	0.9638523354425137
0.16298071891643923	-87.60868888286394	1.562078233972032e-7	0.06534426219348109	0.007372798785310199	0.9955283329462893	0.9870237270082989	0.002215612106882537	0.9998410278358272	-0.2661684406373292	0.9639265330950983
0.2278668850832149	-87.60448915450496	1.5622354692811799e-7	0.06532549117941755	0.0073768912382640725	0.9955222037596965	0.9870154346991677	0.002216349056031786	0.9998412138693299	-0.2657557820658603	0.9640403851992561
0.29275305124999057	-87.60028771572239	1.5623928210878695e-7	0.06530672819967061	0.007380987558667322	0.995516063799439	0.9870071332108469	0.0022170865649172424	0.9998413996529462	-0.26534307479481395	0.9641540606435542
0.35763921741676624	-87.5960845664677	1.5625502894668303e-7	0.06528797325160576	0.0073850877503850295	0.9955099130444776	0.9869988225318296	0.002217824633946903	0.999841585186991	-0.2649303188998217	0.9642675594071601
0.4225253835835419	-87.59187970669228	1.5627078744928603e-7	0.06526922633258951	0.0073891918172834	0.9955037514737298	0.9869905026505915	0.0022185632635291597	0.9998417704717785	-0.26451751445652466	0.9643808814692739
0.562436440079452	-87.58280714004545	1.5630480651229893e-7	0.06522883052232348	0.0073980544329171226	0.9954904286579572	0.9869725315051018	0.00222015784593328	0.9998421691461411	-0.26362723837142593	0.9646246312358561
0.7023474965753622	-87.57372661973632	1.5633887991953772e-7	0.06518847200396183	0.007406935122846197	0.995477055244095	0.9869545174048451	0.002221755040593442	0.9998425666661969	-0.2627367376744318	0.9648675591369431
0.8422585530712723	-87.56463814527598	1.5637300774631561e-7	0.06514815075115195	0.007415833926063875	0.9954636310186437	0.9869364602334472	0.0022233548516229188	0.9998429630350765	-0.26184601312427785	0.9651096649655663
