0.0	-86.68992612469411	1.5486847794306334e-7	0.061732768769723396	0.008318545590187285	0.9943579283395872	0.9887088126971146	0.0020616812130525627	0.9934844282727852	-0.032877011888507716	0.9994594049031786
1.4209854980723466e-5	-86.68992044627738	1.5486847803156703e-7	0.06173276500478726	0.008318551804652232	0.9943579185172671	0.988708806592787	0.0020616819944835637	0.9934844300458989	-0.032876454170460014	0.9994594232488884
2.8419709961446932e-5	-86.68991476785868	1.5486847812008997e-7	0.061732761239852024	0.008318558019123835	0.9943579086949274	0.9887088004884506	0.002061682775915212	0.9934844318190121	-0.032875896452402076	0.9994594415942868
6.719846572188383e-5	-86.68989927141959	1.5486847836176496e-7	0.06173275096533187	0.00831857497847682	0.994357881889623	0.9887087838296458	0.002061684908448771	0.993484436657843	-0.03287437443735662	0.9994594916574134
0.00010597722148232073	-86.68988377496737	1.548684786035673e-7	0.06173274069081761	0.008318591937873846	0.9943578550841897	0.9887087671707822	0.002061687040986609	0.9934844414966703	-0.03287285242224341	0.9994595417184798
0.00014475597724275763	-86.68986827850091	1.5486847884550762e-7	0.06173273041630974	0.00831860889731859	0.9943578282786166	0.9887087505118548	0.002061689173529083	0.9934844463354933	-0.03287133040705679	0.9994595917773144
0.00018353473300319453	-86.68985278201983	1.5486847908758948e-7	0.061732720141808424	0.00831862585681229	0.9943578014729002	0.9887087338528621	0.0020616913060763115	0.9934844511743122	-0.032869808391794875	0.9994596418338596
0.0002615957440795775	-86.6898215878081	1.5486847957533027e-7	0.061732699459422745	0.008318659996150226	0.9943577475129848	0.9887087003183773	0.0020616955988741323	0.993484460914764	-0.03286674459934356	0.9994597425898603
0.0004014379832728435	-86.68976570485134	1.5486848045054342e-7	0.061732662408072216	0.008318721155499606	0.9943576508451343	0.9887086402424228	0.002061703289246785	0.9934844783642335	-0.03286125597382937	0.9994599230655229
0.0006469563900698512	-86.68966759172304	1.548684819916454e-7	0.061732597357916835	0.008318828533386077	0.9943574811226291	0.9887085347661094	0.002061716791241794	0.9934845089998082	-0.0328516196941569	0.9994602398503738
