253.62297513130676	244.62133712837453	217.54709391629228	142.37822813076065	257.53372267984827	253.62297513130676	217.54709391629228	244.62133712837453	217.54709391629228	142.37822813076065
238.4565579588123	212.1183015570345	193.028624577311	233.0887244283488	255.66568377329875	238.4565579588123	193.028624577311	212.1183015570345	193.028624577311	70.02293815464807
245.18459266575658	239.25640738862643	224.58240421093757	38.91862289079228	255.78459779900152	245.18459266575658	224.58240421093757	239.25640738862643	39.04873365727525	46.41321315113743
242.5432412957775	218.36083363015968	179.78297945229505	256.61369435818534	255.7772118563074	242.5432412957775	179.78297945229505	218.36083363015968	218.5852654871212	123.30109142093161
243.63911839918268	235.71144278403392	234.8156534245949	257.75774741060116	255.77767132516496	243.63911839918268	234.8156534245949	235.71144278403392	191.21159950531194	132.8036518257105
243.19412771291059	222.02787612763038	156.30396110095194	257.74986171296877	255.7776427450382	243.19412771291059	156.30396110095194	222.02787612763038	43.3146520346653	102.5518159430595
243.37644608120638	233.32903659481516	245.93101566380182	257.749916936386	255.7776445228052	243.37644608120638	245.93101566380182	233.32903659481516	213.72025718162922	69.44298686811831
243.30201877868936	224.30536201577337	124.80215400404046	257.74991654969966	255.7776444122229	243.30201877868936	124.80215400404046	224.30536201577337	199.3402278877987	48.00088355946656
243.33244730131526	231.72519965030722	252.99376239471735	257.74991655240734	255.77764441910148	243.33244730131526	252.99376239471735	231.72519965030722	218.26990073999087	118.28859005280975
243.32001460004074	225.75898282636385	101.91415262455743	257.74991655238836	255.77764441867362	243.32001460004074	101.91415262455743	225.75898282636385	191.76841644450883	147.1274228802901
243.32509570370036	230.64851753684707	255.36121725186297	257.7499165523885	255.77764441870025	243.32509570370036	71.57871370836341	230.64851753684707	41.942548931706995	54.753250554719784
243.3230193252332	226.7003721151968	93.90683075208767	257.7499165523885	255.7776444186986	243.3230193252332	164.29900635553344	226.7003721151968	215.34474125458925	95.9733290231818
243.32386786656073	229.92829968184319	255.89102165134852	257.7499165523885	255.7776444186987	243.32386786656073	242.91960496319115	229.92829968184319	196.73369553483835	91.82090410360371
243.323521104067	227.3150734716716	92.10165636911992	257.7499165523885	255.77764441869869	243.323521104067	133.93738525670653	227.3150734716716	221.00550717003193	105.83267595685098
243.32366281202678	229.44803196671302	255.99493690801097	257.7499165523885	255.77764441869869	243.32366281202678	251.536924285919	229.44803196671302	186.79432416506867	58.76403133125956
243.32360490181628	227.71841565160136	91.74718654836661	257.7499165523885	255.77764441869869	243.32360490181628	106.77558767919015	227.71841565160136	55.771127044525144	82.27835258808011
243.32362856736313	229.12854129943975	256.0147327761412	257.7499165523885	255.77764441869869	243.32362856736313	55.82868404880463	229.12854129943975	196.03196982588653	135.8272783040843
243.32361889622163	227.98386102485148	91.67964637618618	257.7499165523885	255.77764441869869	243.32361889622163	195.93667776387758	227.98386102485148	33.58384061430786	92.31903276288966
243.32362284842253	228.91637490781136	256.0184824356806	257.7499165523885	255.77764441869869	243.32362284842253	221.80499319102069	228.91637490781136	37.87608022710185	104.1730322526949
243.32362123331941	228.15888016197516	91.66685268734088	257.7499165523885	255.77764441869869	243.32362123331941	185.2780381656284	228.15888016197516	219.82972197243083	64.09003483712235
243.32362189334614	228.7756516805528	256.01919191105975	257.7499165523885	255.77764441869869	243.32362189334614	231.00945036100453	228.7756516805528	188.97240745729215	64.36089996471492
243.32362162362017	228.27441452274948	91.66443196846035	257.7499165523885	255.77764441869869	243.32362162362017	165.64978619378286	228.27441452274948	49.322239724412555	63.47836007150943
243.32362173384618	228.68239237891882	256.01932612371405	257.7499165523885	255.77764441869869	243.32362173384618	242.34182422716958	228.68239237891882	205.88659719871652	66.36841869016286
243.3236216888013	228.35073991332297	91.66397403637194	257.7499165523885	255.77764441869869	243.3236216888013	135.64110642016522	228.35073991332297	210.51452129926153	57.0871130333245
243.3236217072093	228.62062304669416	256.0193515119599	257.7499165523885	255.77764441869869	243.3236217072093	251.22170761426207	228.62062304669416	204.18317848042682	88.0156492021529
243.3236216996867	228.4011877964881	91.66388741193671	257.7499165523885	255.77764441869869	243.3236216996867	107.81934149590307	228.4011877964881	212.66154410611296	118.24148390481787
243.32362170276087	228.57972630597425	256.0193563144748	257.7499165523885	255.77764441869869	243.32362170276087	52.67327694513193	228.57972630597425	200.9830028385662	147.25603413028097
243.3236217015046	228.43454258169064	91.66387102580407	257.7499165523885	255.77764441869869	243.3236217015046	200.96503508053388	228.43454258169064	216.44664661353636	54.363037105689216
243.32362170201796	228.55265593038874	256.0193572229313	257.7499165523885	255.77764441869869	243.32362170201796	216.46701694608527	228.55265593038874	194.90500833602675	97.29637184843995
243.32362170180818	228.45660058034443	91.66386792615955	257.7499165523885	255.77764441869869	243.32362170180818	194.87073279770846	228.45660058034443	35.36931150074241	87.2998172373976
243.32362170189393	228.53474053157942	256.0193573947774	257.7499165523885	255.77764441869869	243.32362170189393	222.84811570318772	228.53474053157942	34.591781301406684	120.51495200627139
243.32362170185883	228.47118990258082	91.66386733982253	257.7499165523885	255.77764441869869	243.32362170185883	183.25604858594525	228.47118990258082	35.925353592974545	140.92021865473998
